floors,layout,per_room_occ,responders,exit_combo_id,exit_combo,makespan_s,makespan_hms,exit_list,exit_count
1,T,9,6,2,LRLRLR,482.884226227692,00:08:03,['LRLRLR'],1
1,T,9,6,3,RLRLRL,482.884226227692,00:08:03,['RLRLRL'],1
1,T,9,7,1,RRRRLLL,482.884226227692,00:08:03,['RRRRLLL'],1
1,T,9,7,3,RLRLRLR,482.884226227692,00:08:03,['RLRLRLR'],1
1,T,9,5,0,LLLRR,482.884226227692,00:08:03,['LLLRR'],1
1,T,9,6,0,LLLRRR,482.884226227692,00:08:03,['LLLRRR'],1
2,BASELINE,1,9,2,LRLRLRLRL,483.6933372858086,00:08:04,['LRLRLRLRL'],1
2,BASELINE,1,9,0,LLLLLRRRR,483.6933372858086,00:08:04,['LLLLLRRRR'],1
2,BASELINE,1,7,3,RLRLRLR,483.6933372858086,00:08:04,['RLRLRLR'],1
2,BASELINE,1,8,3,RLRLRLRL,483.6933372858086,00:08:04,['RLRLRLRL'],1
2,BASELINE,1,8,2,LRLRLRLR,483.6933372858086,00:08:04,['LRLRLRLR'],1
2,BASELINE,1,8,1,RRRRLLLL,483.6933372858086,00:08:04,['RRRRLLLL'],1
2,BASELINE,1,7,1,RRRRLLL,483.6933372858086,00:08:04,['RRRRLLL'],1
2,BASELINE,1,8,0,LLLLRRRR,483.6933372858086,00:08:04,['LLLLRRRR'],1
1,BASELINE,6,2,1,RL,490.22492700373016,00:08:10,['RL'],1
1,BASELINE,6,3,0,LLR,490.22492700373016,00:08:10,['LLR'],1
1,BASELINE,6,3,2,LRL,490.22492700373016,00:08:10,['LRL'],1
1,BASELINE,6,2,0,LR,490.22492700373016,00:08:10,['LR'],1
1,L,10,7,3,RLRLRLR,491.2899020449196,00:08:11,['RLRLRLR'],1
1,L,10,7,1,RRRRLLL,491.2899020449196,00:08:11,['RRRRLLL'],1
1,L,10,6,3,RLRLRL,491.2899020449196,00:08:11,['RLRLRL'],1
1,L,10,6,2,LRLRLR,491.2899020449196,00:08:11,['LRLRLR'],1
1,L,10,6,1,RRRLLL,491.2899020449196,00:08:11,['RRRLLL'],1
1,L,10,6,0,LLLRRR,491.2899020449196,00:08:11,['LLLRRR'],1
1,L,10,5,2,LRLRL,491.2899020449196,00:08:11,['LRLRL'],1
1,L,10,5,0,LLLRR,491.2899020449196,00:08:11,['LLLRR'],1
2,BASELINE,4,10,2,LRLRLRLRLR,491.43802981535254,00:08:11,['LRLRLRLRLR'],1
2,BASELINE,4,10,1,RRRRRLLLLL,491.43802981535254,00:08:11,['RRRRRLLLLL'],1
2,BASELINE,4,9,1,RRRRRLLLL,491.43802981535254,00:08:11,['RRRRRLLLL'],1
2,BASELINE,4,10,0,LLLLLRRRRR,491.43802981535254,00:08:11,['LLLLLRRRRR'],1
2,BASELINE,4,10,3,RLRLRLRLRL,491.43802981535254,00:08:11,['RLRLRLRLRL'],1
2,BASELINE,4,9,3,RLRLRLRLR,491.43802981535254,00:08:11,['RLRLRLRLR'],1
2,L,7,10,1,RRRRRLLLLL,491.6117391217525,00:08:12,['RRRRRLLLLL'],1
2,L,7,10,2,LRLRLRLRLR,491.6117391217525,00:08:12,['LRLRLRLRLR'],1
2,L,7,10,3,RLRLRLRLRL,491.6117391217525,00:08:12,['RLRLRLRLRL'],1
2,L,7,10,0,LLLLLRRRRR,491.6117391217525,00:08:12,['LLLLLRRRRR'],1
2,L,2,9,3,RLRLRLRLR,498.4623783238778,00:08:18,['RLRLRLRLR'],1
2,L,2,9,1,RRRRRLLLL,498.4623783238778,00:08:18,['RRRRRLLLL'],1
2,BASELINE,2,7,3,RLRLRLR,499.6933372858086,00:08:20,['RLRLRLR'],1
2,BASELINE,2,7,1,RRRRLLL,499.6933372858086,00:08:20,['RRRRLLL'],1
2,BASELINE,2,8,0,LLLLRRRR,499.6933372858086,00:08:20,['LLLLRRRR'],1
2,BASELINE,2,9,0,LLLLLRRRR,499.6933372858086,00:08:20,['LLLLLRRRR'],1
2,BASELINE,2,8,1,RRRRLLLL,499.6933372858086,00:08:20,['RRRRLLLL'],1
2,BASELINE,2,9,2,LRLRLRLRL,499.6933372858086,00:08:20,['LRLRLRLRL'],1
2,BASELINE,2,8,2,LRLRLRLR,499.6933372858086,00:08:20,['LRLRLRLR'],1
2,BASELINE,2,8,3,RLRLRLRL,499.6933372858086,00:08:20,['RLRLRLRL'],1
2,BASELINE,1,6,0,LLLRRR,500.51142542097693,00:08:21,['LLLRRR'],1
2,BASELINE,1,6,3,RLRLRL,500.51142542097693,00:08:21,['RLRLRL'],1
2,BASELINE,1,6,2,LRLRLR,500.51142542097693,00:08:21,['LRLRLR'],1
2,BASELINE,1,6,1,RRRLLL,500.51142542097693,00:08:21,['RRRLLL'],1
2,BASELINE,1,5,3,RLRLR,500.51142542097693,00:08:21,['RLRLR'],1
2,BASELINE,1,5,1,RRRLL,500.51142542097693,00:08:21,['RRRLL'],1
2,BASELINE,1,7,0,LLLLRRR,500.51142542097693,00:08:21,['LLLLRRR'],1
2,BASELINE,1,7,2,LRLRLRL,500.51142542097693,00:08:21,['LRLRLRL'],1
1,T,6,4,3,RLRL,501.1642075011045,00:08:21,['RLRL'],1
1,T,6,3,0,LLR,501.1642075011045,00:08:21,['LLR'],1
1,T,6,3,2,LRL,501.1642075011045,00:08:21,['LRL'],1
1,T,6,4,0,LLRR,501.1642075011045,00:08:21,['LLRR'],1
1,T,6,4,1,RRLL,501.1642075011045,00:08:21,['RRLL'],1
1,T,6,4,2,LRLR,501.1642075011045,00:08:21,['LRLR'],1
1,T,6,5,3,RLRLR,501.1642075011045,00:08:21,['RLRLR'],1
1,T,6,5,1,RRRLL,501.1642075011045,00:08:21,['RRRLL'],1
1,T,10,7,3,RLRLRLR,506.884226227692,00:08:27,['RLRLRLR'],1
1,T,10,7,1,RRRRLLL,506.884226227692,00:08:27,['RRRRLLL'],1
1,T,10,6,3,RLRLRL,506.884226227692,00:08:27,['RLRLRL'],1
1,T,10,6,2,LRLRLR,506.884226227692,00:08:27,['LRLRLR'],1
1,T,10,6,0,LLLRRR,506.884226227692,00:08:27,['LLLRRR'],1
1,T,10,5,0,LLLRR,506.884226227692,00:08:27,['LLLRR'],1
1,T,10,6,1,RRRLLL,506.884226227692,00:08:27,['RRRLLL'],1
1,T,10,5,2,LRLRL,506.884226227692,00:08:27,['LRLRL'],1
2,BASELINE,5,9,3,RLRLRLRLR,507.43802981535254,00:08:27,['RLRLRLRLR'],1
2,BASELINE,5,9,1,RRRRRLLLL,507.43802981535254,00:08:27,['RRRRRLLLL'],1
2,BASELINE,5,10,1,RRRRRLLLLL,507.43802981535254,00:08:27,['RRRRRLLLLL'],1
2,BASELINE,5,10,2,LRLRLRLRLR,507.43802981535254,00:08:27,['LRLRLRLRLR'],1
2,BASELINE,5,10,3,RLRLRLRLRL,507.43802981535254,00:08:27,['RLRLRLRLRL'],1
2,BASELINE,5,10,0,LLLLLRRRRR,507.43802981535254,00:08:27,['LLLLLRRRRR'],1
2,L,8,10,3,RLRLRLRLRL,507.6117391217525,00:08:28,['RLRLRLRLRL'],1
2,L,8,10,0,LLLLLRRRRR,507.6117391217525,00:08:28,['LLLLLRRRRR'],1
2,L,8,10,1,RRRRRLLLLL,507.6117391217525,00:08:28,['RRRRRLLLLL'],1
2,L,8,10,2,LRLRLRLRLR,507.6117391217525,00:08:28,['LRLRLRLRLR'],1
1,T,2,2,0,LR,511.16420750110433,00:08:31,['LR'],1
1,T,2,2,1,RL,511.16420750110433,00:08:31,['RL'],1
1,T,2,3,1,RRL,511.16420750110433,00:08:31,['RRL'],1
1,T,2,3,3,RLR,511.16420750110433,00:08:31,['RLR'],1
1,L,6,5,1,RRRLL,512.0,00:08:32,['RRRLL'],1
1,L,6,3,0,LLR,512.0,00:08:32,['LLR'],1
1,L,6,3,2,LRL,512.0,00:08:32,['LRL'],1
1,L,6,4,0,LLRR,512.0,00:08:32,['LLRR'],1
1,L,6,5,3,RLRLR,512.0,00:08:32,['RLRLR'],1
1,L,6,4,1,RRLL,512.0,00:08:32,['RRLL'],1
1,L,6,4,3,RLRL,512.0,00:08:32,['RLRL'],1
1,L,6,4,2,LRLR,512.0,00:08:32,['LRLR'],1
2,L,1,7,0,LLLLRRR,512.2431257767278,00:08:32,['LLLLRRR'],1
2,L,1,6,3,RLRLRL,512.2431257767278,00:08:32,['RLRLRL'],1
2,L,1,6,2,LRLRLR,512.2431257767278,00:08:32,['LRLRLR'],1
2,L,1,6,1,RRRLLL,512.2431257767278,00:08:32,['RRRLLL'],1
2,L,1,6,0,LLLRRR,512.2431257767278,00:08:32,['LLLRRR'],1
2,L,1,7,2,LRLRLRL,512.2431257767278,00:08:32,['LRLRLRL'],1
2,BASELINE,3,9,2,LRLRLRLRL,515.6933372858086,00:08:36,['LRLRLRLRL'],1
2,BASELINE,3,8,1,RRRRLLLL,515.6933372858086,00:08:36,['RRRRLLLL'],1
2,BASELINE,3,7,3,RLRLRLR,515.6933372858086,00:08:36,['RLRLRLR'],1
2,BASELINE,3,9,0,LLLLLRRRR,515.6933372858086,00:08:36,['LLLLLRRRR'],1
2,BASELINE,3,8,0,LLLLRRRR,515.6933372858086,00:08:36,['LLLLRRRR'],1
2,BASELINE,3,8,3,RLRLRLRL,515.6933372858086,00:08:36,['RLRLRLRL'],1
2,BASELINE,3,8,2,LRLRLRLR,515.6933372858086,00:08:36,['LRLRLRLR'],1
2,BASELINE,3,7,1,RRRRLLL,515.6933372858086,00:08:36,['RRRRLLL'],1
1,BASELINE,3,1,0,L,519.6098348886976,00:08:40,['L'],1
1,BASELINE,3,1,1,R,519.6098348886976,00:08:40,['R'],1
1,BASELINE,7,3,2,LRL,522.2249270037302,00:08:42,['LRL'],1
1,BASELINE,7,2,1,RL,522.2249270037302,00:08:42,['RL'],1
1,BASELINE,7,3,0,LLR,522.2249270037302,00:08:42,['LLR'],1
1,BASELINE,7,2,0,LR,522.2249270037302,00:08:42,['LR'],1
2,L,3,9,1,RRRRRLLLL,522.4623783238777,00:08:42,['RRRRRLLLL'],1
2,L,3,9,3,RLRLRLRLR,522.4623783238777,00:08:42,['RLRLRLRLR'],1
2,T,1,10,0,LLLLLRRRRR,522.512765316678,00:08:43,['LLLLLRRRRR'],1
2,T,1,9,0,LLLLLRRRR,522.512765316678,00:08:43,['LLLLLRRRR'],1
2,T,1,10,2,LRLRLRLRLR,522.512765316678,00:08:43,['LRLRLRLRLR'],1
2,T,1,10,1,RRRRRLLLLL,522.512765316678,00:08:43,['RRRRRLLLLL'],1
2,T,1,9,2,LRLRLRLRL,522.512765316678,00:08:43,['LRLRLRLRL'],1
2,T,1,10,3,RLRLRLRLRL,522.512765316678,00:08:43,['RLRLRLRLRL'],1
2,BASELINE,6,10,0,LLLLLRRRRR,523.4380298153526,00:08:43,['LLLLLRRRRR'],1
2,BASELINE,6,10,2,LRLRLRLRLR,523.4380298153526,00:08:43,['LRLRLRLRLR'],1
2,BASELINE,6,9,1,RRRRRLLLL,523.4380298153526,00:08:43,['RRRRRLLLL'],1
2,BASELINE,6,10,3,RLRLRLRLRL,523.4380298153526,00:08:43,['RLRLRLRLRL'],1
2,BASELINE,6,10,1,RRRRRLLLLL,523.4380298153526,00:08:43,['RRRRRLLLLL'],1
2,BASELINE,6,9,3,RLRLRLRLR,523.4380298153526,00:08:43,['RLRLRLRLR'],1
