floors,layout,per_room_occ,responders,mean_ms,median_ms,std_ms,best_ms,n
3,T,9,4,2093.6846443386617,2093.6846443386617,0.0,2093.6846443386617,4
3,T,9,3,2617.914474460772,2617.914474460772,605.3284670764648,2093.6846443386617,4
4,L,4,6,2099.756410479269,2099.756410479269,0.0,2099.756410479269,4
4,L,4,5,2279.776493597765,2279.776493597765,207.86928689600475,2099.756410479269,4
3,L,1,1,2169.4030987170854,2169.4030987170854,92.85592184789398,2103.7440467051115,2
4,L,8,8,2108.5588820424127,2108.5588820424127,0.0,2108.5588820424127,4
4,L,8,7,2248.157646260841,2248.157646260841,161.19476820009703,2108.5588820424127,4
4,T,6,8,2116.0571295484096,2116.0571295484096,0.0,2116.0571295484096,4
4,T,6,7,2251.986969691975,2251.986969691975,156.9582595955805,2116.0571295484096,4
2,L,7,1,2120.7798935473024,2120.7798935473024,6.431098710768743e-13,2120.779893547302,2
4,BASELINE,6,4,2123.3536776598867,2123.3536776598867,0.0,2123.3536776598867,4
4,BASELINE,6,3,2498.9523693542924,2498.9523693542924,433.70401151407293,2123.3536776598867,4
4,L,1,4,2123.796576716261,2123.796576716261,0.0,2123.796576716261,4
4,L,1,3,2403.808923523184,2403.808923523184,323.33040761079195,2123.796576716261,4
4,BASELINE,10,6,2125.881180009414,2125.881180009414,0.0,2125.881180009414,4
